Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross,Year,Profit,ROI,Decade
2220,2007-09-14,In the Valley of Elah,23000000,24489150,6777741,2007,1489150,6.474565217391303,2000
3449,2007-09-14,King of California,10000000,1165102,268461,2007,-8834898,-88.34898,2000
4287,2007-09-14,Ira and Abby,3500000,221096,221096,2007,-3278904,-93.68297142857142,2000
1192,2007-09-21,Resident Evil: Extinction,45000000,146162920,50648679,2007,101162920,224.8064888888889,2000
1843,2007-09-21,The Assassination of Jesse James by the Coward Robert Ford,30000000,15313631,3909149,2007,-14686369,-48.95456333333333,2000
2065,2007-09-21,Good Luck Chuck,25000000,59183821,35017297,2007,34183821,136.73528399999998,2000
2411,2007-09-21,Into the Wild,20000000,56822960,18354356,2007,36822960,184.1148,2000
2722,2007-09-21,Sydney White,16500000,13636339,11892415,2007,-2863661,-17.35552121212121,2000
625,2007-09-28,The Kingdom,72500000,86509602,47467250,2007,14009602,19.323588965517242,2000
2234,2007-09-28,The Game Plan,22000000,146590987,90648202,2007,124590987,566.3226681818182,2000
2911,2007-09-28,Se jie,15000000,65261291,4604982,2007,50261291,335.0752733333333,2000
3215,2007-09-28,Trade,12000000,1513388,214202,2007,-10486612,-87.38843333333334,2000
76,2007-10-08,Rush Hour 3,180000000,256585882,140125968,2007,76585882,42.54771222222222,2000
667,2007-10-08,Stardust,70000000,137022245,38634938,2007,67022245,95.74606428571428,2000
3822,2007-10-10,Control,6400000,8902141,871577,2007,2502141,39.095953125,2000
1778,2007-10-19,30 Days of Night,30000000,80276156,39568996,2007,50276156,167.58718666666667,2000
1935,2007-10-19,Rendition,27500000,26939925,9736045,2007,-560075,-2.036636363636364,2000
2544,2007-10-19,"Gone, Baby, Gone",19000000,34352162,20300218,2007,15352162,80.80085263157895,2000
2765,2007-10-19,Things We Lost in the Fire,16000000,8120148,3287315,2007,-7879852,-49.249075,2000
3440,2007-10-19,The Ten Commandments,10000000,1051907,952820,2007,-8948093,-89.48093,2000
4112,2007-10-19,Out of the Blue,4600000,731767,728,2007,-3868233,-84.09202173913044,2000
4891,2007-10-19,Wristcutters: A Love Story,1000000,473769,446165,2007,-526231,-52.6231,2000
5032,2007-10-19,Arnolds Park,600000,23616,23616,2007,-576384,-96.06400000000001,2000
3311,2007-10-26,Saw IV,10000000,135759694,63300095,2007,125759694,1257.59694,2000
4312,2007-10-26,Bella,3300000,12405473,8093373,2007,9105473,275.9234242424243,2000
2408,2007-11-05,Georgia Rule,20000000,20819601,18882880,2007,819601,4.098005,2000
2846,2007-11-05,28 Weeks Later,15000000,64232714,28638916,2007,49232714,328.21809333333334,2000
3650,2007-11-05,Brooklyn Rules,8000000,458232,458232,2007,-7541768,-94.27210000000001,2000
4739,2007-11-05,The Salon,1500000,139084,139084,2007,-1360916,-90.72773333333333,2000
137,2007-11-07,Harry Potter and the Order of the Phoenix,150000000,942943935,292004738,2007,792943935,528.6292900000001,2000
2710,2007-11-14,Southland Tales,17000000,364607,275380,2007,-16635393,-97.85525294117647,2000
164,2007-11-16,Beowulf,150000000,194995215,82195215,2007,44995215,29.99681,2000
1227,2007-11-16,Love in the Time of Cholera,45000000,31077418,4617608,2007,-13922582,-30.93907111111111,2000
4068,2007-11-16,Redacted,5000000,861325,65388,2007,-4138675,-82.7735,2000
448,2007-11-21,Enchanted,85000000,340384141,127706877,2007,255384141,300.4519305882353,2000
2072,2007-11-21,August Rush,25000000,66015869,31664162,2007,41015869,164.063476,2000
2483,2007-11-21,I'm Not There,20000000,12397613,4017609,2007,-7602387,-38.011935,2000
2660,2007-11-21,Hitman,17500000,99135571,39687694,2007,81635571,466.48897714285715,2000
3042,2007-11-21,This Christmas,13000000,49733545,49121934,2007,36733545,282.56573076923075,2000
3056,2007-11-21,The Mist,13000000,57189408,25593755,2007,44189408,339.9185230769231,2000
3533,2007-11-28,The Savages,9000000,10642023,6623082,2007,1642023,18.244699999999998,2000
2998,2007-11-30,Le Scaphandre et le Papillon,14000000,22754472,5990075,2007,8754472,62.53194285714285,2000
3566,2007-11-30,Awake,8600000,32968648,14373825,2007,24368648,283.35637209302325,2000
552,2007-12-01,Arthur et les Minimoys,80000000,113325743,15132763,2007,33325743,41.65717875,2000
2965,2007-12-01,Stomp the Yard,14000000,75525718,61356221,2007,61525718,439.46941428571427,2000
958,2007-12-10,Elizabeth: The Golden Age,55000000,74870866,16285240,2007,19870866,36.12884727272727,2000
1912,2007-12-10,We Own the Night,28000000,55307857,28563179,2007,27307857,97.52806071428571,2000
2811,2007-12-10,Why Did I Get Married?,15000000,55934178,55204525,2007,40934178,272.89452,2000
3108,2007-12-10,Lars and the Real Girl,12500000,11277119,5956480,2007,-1222881,-9.783047999999999,2000
140,2007-12-14,I am Legend,150000000,585532684,256393010,2007,435532684,290.35512266666666,2000
907,2007-12-14,Alvin and the Chipmunks,55000000,362605033,217326974,2007,307605033,559.2818781818182,2000
1858,2007-12-14,Goodbye Bafana,30000000,2717302,0,2007,-27282698,-90.94232666666666,2000
2422,2007-12-14,The Kite Runner,20000000,74180745,15800078,2007,54180745,270.903725,2000
5202,2007-12-14,Shotgun Stories,250000,284174,46026,2007,34174,13.6696,2000
594,2007-12-21,Charlie Wilson's War,75000000,119512771,66661095,2007,44512771,59.35036133333333,2000
1591,2007-12-21,Walk Hard: The Dewey Cox Story,35000000,20606053,18317151,2007,-14393947,-41.12556285714285,2000
1752,2007-12-21,P.S. I Love You,30000000,155769678,53695808,2007,125769678,419.23226,2000
3473,2007-12-21,Blonde Ambition,10000000,1537479,6422,2007,-8462521,-84.62521,2000
1168,2007-12-25,The Bucket List,45000000,174810815,93466502,2007,129810815,288.46847777777776,2000
1351,2007-12-25,Aliens vs. Predator - Requiem,40000000,128884494,41797066,2007,88884494,222.21123500000002,2000
1352,2007-12-25,The Water Horse: Legend of the Deep,40000000,103429755,40412817,2007,63429755,158.5743875,2000
2841,2007-12-25,The Great Debaters,15000000,30261293,30226144,2007,15261293,101.74195333333333,2000
3702,2007-12-25,Persepolis,7300000,25397460,4443403,2007,18097460,247.9104109589041,2000
2054,2007-12-26,There Will Be Blood,25000000,77208711,40222514,2007,52208711,208.83484399999998,2000
4192,2007-12-28,El orfanato,4000000,79250193,7159147,2007,75250193,1881.254825,2000
1927,2007-12-31,Alatriste,28000000,22860477,0,2007,-5139523,-18.355439285714287,2000
2665,2007-12-31,Taxi 4,17500000,60865364,0,2007,43365364,247.80208,2000
2723,2007-12-31,Arn - Tempelriddaren,16500000,21404122,0,2007,4904122,29.721951515151517,2000
2470,2008-01-02,Strange Wilderness,20000000,6947084,6575282,2008,-13052916,-65.26458000000001,2000
3148,2008-01-02,The Eye,12000000,57577765,31418697,2008,45577765,379.81470833333333,2000
3397,2008-01-02,Over Her Dead Body,10000000,21596074,7570127,2008,11596074,115.96074,2000
3801,2008-01-02,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,6500000,70712099,65281781,2008,64212099,987.8784461538462,2000
4698,2008-01-02,Sukkar banat,1600000,14253760,1060591,2008,12653760,790.86,2000
142,2008-01-07,Hancock,150000000,624234272,227946274,2008,474234272,316.15618133333334,2000
